counterfactual_id,date,prior_target,new_target,NAV_open,NAV_before_transition,outgoing_proceeds_before_cost,exit_cost,incoming_notional_before_entry_cost,entry_cost,incoming_shares,incoming_entry_raw_close,NAV_after_transition,transition_type,stock_etf_cost_split,cross_asset_nominal_price_return_used,episode_id,variant
EP13_C0_targets_during_episode,2024-01-05,2329,3008,0.5710434041555088,0.5895343497614745,0.5895343497614745,0.003198223847455999,0.5863361259140184,0.0014296207981715756,0.00022539749715446892,2595.0,0.5849065051158469,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-01-12,3008,2362,0.5747635886111876,0.5860334158392453,0.5860334158392453,0.0031792312809279057,0.5828541845583174,0.0014211310334101698,0.01341252718627237,43.35,0.5814330535249073,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-01-16,2362,8227,0.5720443150835679,0.5613142700061966,0.5613142700061966,0.0030451299147836166,0.558269140091413,0.0013611871047650268,0.0017083066042535213,326.0,0.556907952986648,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-01-23,8227,3036,0.575699306045111,0.5859491496212189,0.5859491496212189,0.003178774136695113,0.5827703754845238,0.001420926687831456,0.003981845539703373,146.0,0.5813494487966924,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-02-20,3036,3324,0.6132299291201662,0.616980581235524,0.616980581235524,0.003347119653202718,0.6136334615823213,0.0014961779094961457,0.0013679045445202796,447.5,0.6121372836728252,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-03-12,3324,2379,0.8590440918440119,0.9438541767935908,0.9438541767935908,0.00512040890910523,0.9387337678844856,0.002288846378724458,0.0015581446281293864,601.0,0.9364449215057612,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-04-23,2379,2515,0.7853048801588682,0.794653770451948,0.794653770451948,0.004310996704701818,0.7903427737472462,0.001927035393345974,0.04679025153435609,16.85,0.7884157383539002,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-05-07,2515,2618,0.804792260886925,0.7720391671978623,0.7720391671978623,0.0041883124820484025,0.7678508547158138,0.001872194980454816,0.020786395108150856,36.85,0.7659786597353591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-06-13,2618,3374,0.7659786597353594,0.7535068691662303,0.7535068691662303,0.0040877747652268,0.7494190944010035,0.0018272541577281085,0.0043213401170131525,173.0,0.7475918402432754,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-06-25,3374,1785,0.7538541323050623,0.7494839066625034,0.7494839066625034,0.004065950193644081,0.7454179564688593,0.0018174984736565709,0.010776818231814533,69.0,0.7436004579952028,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-07-16,1785,2308,0.766231812895836,0.7565326111862613,0.7565326111862613,0.004104189415685467,0.7524284217705758,0.0018345915821266837,0.0018196214065174523,412.5,0.750593830188449,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-08-05,2308,2881,0.7096523216843691,0.6386871576925038,0.6386871576925038,0.0034648778304818334,0.635222279862022,0.0015488163574043218,0.008021183082336934,79.0,0.6336734635046177,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-08-13,2881,2615,0.6962387109376132,0.7018535178922604,0.7018535178922604,0.0038075553345655127,0.6980459625576948,0.0017019947808887314,0.008803337140035476,79.1,0.6963439677768061,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-08-15,2615,3013,0.6840193405618276,0.7077883987282525,0.7077883987282525,0.00383975206310077,0.7039486466651518,0.0017163868669160124,0.006133032836665814,114.5,0.7022322597982357,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-08-23,3013,5443,0.7267643509009097,0.7604960466967309,0.7604960466967309,0.004125691053329765,0.7563703556434012,0.0018442029132395724,0.00580404732869355,130.0,0.7545261527301615,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-09-03,5443,3008,0.8502929664334156,0.8386847948147352,0.8386847948147352,0.004549865011869938,0.8341349298028653,0.002033810627425733,0.0002714848675939444,3065.0,0.8321011191754396,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-09-10,3008,4763,0.7330090648415988,0.7112903909549545,0.7112903909549545,0.0038587503709306284,0.7074316405840239,0.0017248791980657647,0.0007670725667238675,920.0,0.7057067613859581,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-10-15,4763,3583,0.7439952714232492,0.7439952714232492,0.7439952714232492,0.0040361743474711265,0.739959097075778,0.0018041885332013793,0.0015362224943654041,480.5,0.7381549085425767,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-10-22,3583,3013,0.7419954817763929,0.7266332363265483,0.7266332363265483,0.003941985307071525,0.7226912510194767,0.0017620855980918797,0.004422878315468619,163.0,0.7209291654213849,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-11-05,3013,3231,0.7165062604782872,0.7098719708808835,0.7098719708808835,0.0038510554420287933,0.7060209154388547,0.0017214395293861425,0.005943455492906907,118.5,0.7042994759094685,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2024-12-17,3231,2891,0.6329780081484889,0.6448649275442984,0.6448649275442984,0.003498392231927819,0.6413665353123705,0.0015637974492949235,0.01603515633742044,39.9,0.6398027378630756,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-04-09,2891,2303,0.5748603159356062,0.5451952755368051,0.5451952755368051,0.002957684369787168,0.542237591167018,0.0013220985431767526,0.013556779263755418,39.9,0.5409154926238412,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-04-22,2303,2412,0.591753425177932,0.6005653095957845,0.6005653095957845,0.003258066804557131,0.5973072427912274,0.0014563708757697775,0.0046550849368395125,128.0,0.5958508719154576,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-04-28,2412,6140,0.5888682388228217,0.5958508719154577,0.5958508719154577,0.003232490980141358,0.5926183809353164,0.001444938364394985,0.011942897829715584,49.5,0.5911734425709214,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-05-06,6140,6669,0.5422075705807954,0.5589275865397114,0.5589275865397114,0.0030321821569779346,0.5558954043827334,0.0013553993973588001,0.0002609600023460587,2125.0,0.5545400049853747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-05-20,6669,2615,0.5897696337379839,0.6002079847441705,0.6002079847441705,0.003256128317237125,0.5969518564269334,0.0014555043630046134,0.005316931714856506,112.0,0.5954963520639287,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-05-27,2615,2368,0.6220810047908244,0.6273979353362036,0.6273979353362036,0.0034036337991989046,0.6239943015370046,0.0015214399931902938,0.0025563567209191556,243.5,0.6224728615438144,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-06-03,2368,1815,0.6518709816543619,0.6863818025842638,0.6863818025842638,0.0037236212790196315,0.6826581813052442,0.0016644758712668398,0.01918292127983035,35.5,0.6809937054339774,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-06-17,1815,2345,0.7548479230905093,0.732787607524927,0.732787607524927,0.003975372770822729,0.7288122347541043,0.001777009948247948,0.0009706745324510765,749.0,0.7270352248058564,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-07-15,2345,4991,0.7386832808112032,0.753243455853199,0.753243455853199,0.004086345748003604,0.7491571101051954,0.0018266153804440076,0.004790580094389431,156.0,0.7473304947247513,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-07-22,4991,1815,0.7305634643943885,0.6826576634504942,0.6826576634504942,0.003703417824218931,0.6789542456262753,0.0016554448338674485,0.015358249451075006,44.1,0.6772988007924078,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-07-29,1815,8358,0.7195339882442195,0.7187660874625107,0.7187660874625107,0.0038993060244841204,0.7148667814380266,0.0017430077620965885,0.006727582770527641,106.0,0.7131237736759299,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2025-08-04,8358,,0.7602168530696234,0.7265789392169852,0.7265789392169852,0.003941690745252145,0.722637248471733,0.0,,,0.722637248471733,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-01-27,,5347,0.722637248471733,0.722637248471733,0.722637248471733,0.0,0.722637248471733,0.0017523953275439528,0.004519654251687706,159.5,0.7208848531441892,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-02-03,5347,3081,0.6169328173059045,0.6124131482267041,0.6124131482267041,0.00332234132912987,0.6090908068975742,0.0014851018844497575,0.0005548910548065064,1095.0,0.6076057050131245,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-02-06,3081,2454,0.568763331176669,0.5548910548065064,0.5548910548065064,0.003010283972325297,0.5518807708341811,0.001345610807905778,0.0003219503859802779,1710.0,0.5505351600262752,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-02-10,2454,6223,0.5891691931654417,0.5939984423659124,0.5939984423659124,0.0032224415498350745,0.5907760008160773,0.0014404462227373376,0.00021161061206224056,2785.0,0.58933555459334,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-03-12,6223,2327,0.695140896176721,0.7639143215505565,0.7639143215505565,0.004144235194411769,0.7597700863561447,0.0018524922297600995,0.0030135888434448693,251.5,0.7579175941263846,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-03-13,2327,3481,0.7579175941263846,0.7775059569655273,0.7775059569655273,0.004217969816537986,0.7732879871489893,0.0018854519456414037,0.025973149333446056,29.7,0.7714025352033479,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-03-17,3481,1785,0.7090669440376907,0.719456243021272,0.719456243021272,0.0039030501183904007,0.7155531929028816,0.0017446813893265845,0.00787868114253372,90.6,0.713808511513555,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-03-27,1785,3131,0.6909603237934862,0.7595048869536923,0.7595048869536923,0.004120314011723781,0.7553845729419686,0.001841799350862704,0.0002648656497684028,2845.0,0.7535427735911059,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-03-31,3131,4958,0.7455968040980537,0.7283805368631076,0.7283805368631076,0.003951464412482358,0.7244290724506252,0.0017663228018930358,0.0034995774801391388,206.5,0.7226627496487321,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-04-08,4958,3037,0.7874049438362434,0.8661454328434353,0.8661454328434353,0.004698838973175637,0.8614465938702596,0.0021004026746453304,0.001386042243863894,620.0,0.8593461911956143,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-05-05,3037,2308,1.262684472948421,1.2515961481232698,1.2515961481232698,0.006789909103568739,1.244806239019701,0.0030351206591989295,0.0005735663364251742,2165.0,1.2417711183605022,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-05-12,2308,8210,1.2876565006949137,1.2589781367359065,1.2589781367359065,0.006829956391792293,1.2521481803441141,0.0030530219815845736,0.0008058678441048578,1550.0,1.2490951583625296,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-05-21,8210,6415,1.0355402078980604,1.0758335872745222,1.0758335872745222,0.005836397210964283,1.0699971900635579,0.0026088964491407162,0.0019163165055914133,557.0,1.0673882936144172,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-06-02,6415,2356,1.1612878023883966,1.107630940231837,1.107630940231837,0.006008897850757715,1.1016220423810792,0.002686005030062205,0.013634442150757037,80.6,1.098936037351017,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-06-10,2356,5289,0.9625916132622425,0.9026000458586735,0.9026000458586735,0.004896605248783304,0.8977034406098902,0.0021888051112072832,0.0004988939473530267,1795.0,0.8955146354986829,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2026-06-29,5289,2303,0.8007247855016082,0.7957358460280779,0.7957358460280779,0.004316866964702322,0.7914189790633755,0.001929659426618089,0.00481395926607779,164.0,0.7894893196367575,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP15_C1_actual,2023-07-18,,2388,1.0,1.0,1.0,0.0,1.0,0.002425,0.0079806,125.0,0.997575,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C1_actual
EP15_C1_actual,2023-07-25,2388,3515,1.2050706342542745,1.1372354265979834,1.1372354265979834,0.00616950218929406,1.1310659244086894,0.0027577959095001097,0.004148191648894078,272.0,1.1283081284991892,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C1_actual
EP15_C1_actual,2023-08-01,3515,6531,1.0494925663309664,1.0266775333373175,1.0266775333373175,0.005569725618354947,1.0211078077189626,0.002489693018342995,0.0026354931816316156,386.5,1.0186181147006195,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C1_actual
EP15_C1_actual,2023-08-08,6531,8210,0.9382354864142362,0.9250580506378082,0.9250580506378082,0.00501843992471011,0.9200396107130981,0.002243265772796685,0.004682634412960721,196.0,0.9177963449403014,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C1_actual
EP15_C1_actual,2023-08-15,8210,2353,0.8592633708298268,0.9435507849360332,0.9435507849360332,0.00511876300827798,0.9384320219277552,0.0022881106534698805,0.025030585862948807,37.4,0.9361439112742853,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C1_actual
